시도명,읍면동명,거주인구,근무인구,방문인구,총 유동인구,평균 속도,평균 소요 시간,평균 기온,일강수량,평균 풍속,월,일,년
1,5,730642.7220000002,72629.65400000001,684180.515,1487452.8909999996,49.645,54.194,22.25,3.125,4.825,7,30,2019
0,28,49411.34400000001,12353.035,92862.15199999999,154626.531,55.143,37.857,8.1,0.0,2.9,3,14,2020
1,13,652955.9920000001,32848.522000000004,256541.391,942345.9040000001,31.364,26.091,7.0,0.0,3.0,2,23,2019
1,4,69128.56599999999,41085.979,116220.785,226435.33,34.181999999999995,58.81800000000001,10.0,1.5,1.2,4,25,2018
1,34,141887.196,22804.42,152261.84,316953.456,38.8,46.4,13.4,0.0,1.8,9,24,2019
1,5,739513.713,94031.93199999999,572880.494,1406426.139,52.303,50.517,6.1670000000000025,0.125,2.5,4,11,2019
1,4,97228.079,11970.071000000002,83288.367,192486.518,36.2,57.3,7.4,0.0,1.9,4,2,2020
0,6,78870.678,7174.017,65210.38,151255.075,41.348,18.391,18.7,0.0,1.3,10,7,2018
1,5,826581.665,60759.71,412341.925,1299683.301,50.882,52.602,6.64,17.0,2.34,4,11,2020
0,28,45271.205,19059.811999999998,115052.614,179383.63100000005,56.0,37.0,25.7,21.0,1.2,8,21,2019
0,9,61872.865,6182.394,56031.652,124086.91,47.684,26.579,13.7,0.0,1.8,11,26,2018
1,5,719682.646,89324.226,505018.25700000004,1314025.128,51.562,51.292,16.9,0.0,3.3,6,14,2018
1,31,146120.124,9021.95,90369.86300000001,245511.937,33.0,16.333,21.1,0.0,2.2,6,2,2018
1,23,132231.67,10506.434,73090.492,215828.59600000002,50.57100000000001,44.964,6.45,0.0,1.9,1,30,2019
1,7,1036011.705,144178.284,607293.249,1787483.2380000001,38.038,38.358,3.8,0.0,1.2,2,26,2019
1,4,67830.875,31316.761000000002,105947.88699999999,205095.52300000002,34.181999999999995,58.909,16.7,3.0,6.4,9,11,2018
1,32,243082.478,14354.627,121672.29800000001,379109.402,33.5,35.35,27.3,0.0,1.5,7,26,2019
1,4,71049.43400000001,8832.0,108347.008,188228.44199999998,34.636,58.364,5.0,0.0,3.1,3,17,2018
0,9,64014.147000000004,5385.633000000002,68931.299,138331.079,47.526,27.474,6.9,5.0,1.4,1,4,2018
1,27,1127422.565,159893.656,625264.123,1912580.344,27.154,41.269,15.3,32.0,3.8,3,15,2018
1,12,237674.741,52182.75,270181.054,560038.545,28.636,29.818,19.2,0.5,4.9,7,7,2018
0,40,388527.857,19235.218999999997,161717.598,569480.674,55.471,45.706,11.15,2.5,4.2,3,2,2019
1,25,290504.345,36087.224,294323.363,620914.932,33.312,46.438,11.8,0.0,2.8,5,7,2019
0,14,214766.21899999998,29791.006,130988.27900000001,375545.50299999997,45.135,33.297,21.5,0.0,1.7,7,3,2019
0,0,240923.235,15243.491000000002,90679.00300000001,346845.729,44.771,30.542,13.9,19.0,2.0,12,1,2019
1,15,908341.46,39973.553,278214.488,1226529.501,41.25899999999999,72.148,9.367,0.0,2.1,4,26,2020
0,26,81126.384,3951.474,41127.808,126205.666,41.733,21.267,21.575,24.125,2.4,9,8,2019
1,21,266181.865,33029.521,233300.25100000002,532511.636,53.469,40.875,28.7,0.0,2.033,7,25,2018
0,36,68866.758,18979.017,231307.77899999998,319153.554,45.78100000000001,52.688,27.3,0.0,1.4,7,30,2019
1,10,104427.681,17792.523,137629.3,259849.504,28.667,16.0,13.1,0.0,2.7,5,1,2019
1,2,149028.37099999998,36735.795,180094.35600000003,365858.52200000006,30.0,24.0,13.1,3.0,2.9,10,16,2018
0,30,46973.29,8697.953000000001,93111.022,148782.264,55.625,33.125,21.5,0.0,1.2,10,4,2019
0,9,58624.001,6220.41,65792.012,130636.424,46.0,27.526,19.7,62.5,4.6,5,17,2019
0,0,209213.87399999998,23148.422000000002,96524.25099999999,328886.54600000003,45.049,30.634,14.6,0.0,1.4,11,27,2018
0,20,133824.924,7980.725,87769.502,229575.152,42.556,25.222,7.2,0.0,1.0,2,7,2020
1,13,611760.578,30427.55,258325.02800000002,900513.156,32.818000000000005,29.091,26.6,17.0,1.2,7,27,2019
0,1,290250.295,19121.254,210248.70899999997,519620.258,48.848,50.5,15.075,0.0,2.975,10,9,2019
1,34,137707.35,23021.55,151902.541,312631.441,30.0,69.2,7.3,0.0,1.9,4,12,2019
1,2,184007.40399999998,38552.025,201740.43399999998,424299.86299999995,34.111,31.778,22.7,43.0,1.5,9,2,2019
1,17,527578.0260000001,47303.295,257658.47,832539.792,31.654,37.654,4.2330000000000005,0.0,5.4,3,22,2019
1,12,230209.353,70575.893,367391.63399999996,668176.881,27.455,34.455,28.2,1.5,4.4,8,13,2018
1,8,68918.527,7180.024,67678.343,143776.894,27.889,20.778,12.4,0.0,1.9,11,13,2018
0,28,50510.352,20404.065,103672.099,174586.515,57.286,33.857,17.7,0.0,2.3,4,24,2019
1,4,69331.577,6712.97,99215.073,175259.62,36.636,55.545,18.0,0.0,1.9,9,23,2018
1,32,216689.46300000002,13029.618999999999,122492.714,352211.7960000001,30.2,34.05,24.6,64.5,4.4,6,28,2018
1,27,1133605.114,108518.76699999999,564664.463,1806788.345,27.731,41.5,17.7,0.0,2.4,5,5,2018
1,32,276632.912,12004.921999999999,96101.504,384739.338,36.5,30.3,22.4,1.5,3.6,10,3,2019
1,17,571694.261,48573.685999999994,194734.26899999997,815002.2159999999,32.462,36.115,2.067,0.0,2.267,2,12,2019
0,36,67902.553,20211.256,172037.108,260150.917,46.062,51.875,24.6,83.5,1.3,8,28,2019
1,32,238647.99,11307.354,109633.395,359588.74,35.25,34.2,23.1,0.0,1.3,8,31,2019
1,34,166138.283,16397.233,171052.74,353588.256,32.8,45.6,2.2,0.0,1.9,1,14,2018
1,5,717477.3470000002,79189.644,483727.48299999995,1280394.4740000002,51.226000000000006,52.108,19.1,0.0,2.7,9,16,2019
0,1,282502.562,15062.204,159863.956,457428.722,54.286,40.429,17.525,0.5,6.075,9,30,2018
0,1,294693.598,28751.058999999997,203793.827,527238.4839999999,49.913,48.783,4.3,0.0,3.825,12,20,2019
1,11,459664.14,10851.605,94917.709,565433.455,30.714,18.143,12.133,0.5,3.067,11,10,2019
1,32,213146.453,14085.235,112563.95599999999,339795.644,29.15,38.45,21.7,0.0,3.7,9,11,2018
1,27,1189917.298,103488.349,547714.725,1841120.372,29.346,36.077,9.3,0.0,3.5,4,15,2018
1,12,231117.638,32308.214,168362.549,431788.4,36.25,27.25,10.7,0.0,2.7,4,7,2020
0,19,378043.64700000006,56861.127,190088.081,624992.855,47.676,48.0,24.5,22.5,1.6,9,3,2019
1,35,219204.098,19323.558999999997,138489.91199999998,377017.56899999996,35.25,26.25,9.2,0.0,2.6,3,24,2020
1,3,408440.133,51052.762,289601.036,749093.931,50.486,47.82899999999999,22.8,64.333,3.567,6,28,2018
0,30,42841.554000000004,9217.02,81700.92,133759.495,56.125,32.625,9.5,0.0,1.7,2,20,2020
0,28,46406.849,12537.913,106156.01699999999,165100.779,60.0,32.286,7.5,0.0,1.6,2,26,2018
1,15,886579.025,210182.711,369472.3870000001,1466234.1230000001,40.741,69.148,8.8,0.0,3.567,11,21,2019
1,38,30718.83,5292.88,83997.039,120008.74900000001,35.389,42.889,3.3,0.5,1.8,1,4,2018
0,30,39414.256,8402.037,122910.273,170726.56699999998,58.5,29.75,15.6,0.0,1.3,10,17,2018
1,32,313639.148,12377.628,89456.086,415472.86100000003,39.3,26.85,10.6,3.0,2.6,3,1,2020
1,12,216134.78399999999,72065.689,351363.959,639564.432,27.091,36.182,13.0,0.0,3.9,5,4,2018
0,40,389874.79600000003,25483.131,153011.664,568369.591,52.316,45.684,3.1,0.0,6.533,1,30,2018
1,15,757975.113,57797.981,339136.23799999995,1154909.331,40.815,63.519,18.567,0.0,1.767,8,31,2019
1,37,33851.237,7870.031,76441.54,118162.808,32.5,25.25,17.0,19.0,7.8,1,7,2020
0,9,76886.955,3608.801,55308.413,135804.169,48.842,26.526,9.7,7.0,0.9,3,28,2020
0,36,74654.773,18500.837,175272.768,268428.378,47.367,47.333,1.75,0.0,3.55,12,8,2018
1,24,1185575.512,154362.345,529337.88,1869275.737,36.184,33.598,18.9,135.0,1.3,9,13,2018
1,24,1230616.4440000001,140911.125,524615.555,1896143.124,35.966,35.425,22.7,0.0,1.7,8,7,2018
0,22,186625.944,22002.345,133406.589,342034.87799999997,49.556,43.0,4.6,0.0,2.7,11,1,2018
1,23,135415.85,14216.038,80991.758,230623.646,51.214,44.857,18.25,0.25,1.95,5,14,2019
0,1,282246.015,25158.466,165119.078,472523.559,49.304,50.239,20.25,0.0,4.1,9,18,2019
0,39,299182.583,19865.145,190597.973,509645.701,42.158,49.105,6.4,0.0,3.1,2,23,2020
0,1,267446.818,16762.832,166048.513,450258.164,53.057,41.17100000000001,22.7,86.0,1.85,6,30,2018
0,18,369931.963,29033.793999999998,196719.99300000002,595685.75,38.952,30.857,10.8,0.0,1.4,3,22,2019
0,28,41707.523,17022.481,101828.368,160558.372,58.57100000000001,33.0,23.0,0.0,4.2,9,12,2018
1,23,132992.538,9676.745,83373.746,226043.02800000002,50.429,45.857,11.45,0.0,2.3,11,10,2018
1,24,1137736.654,193863.931,534987.637,1866588.2219999998,40.849,31.57,14.6,0.0,1.0,5,30,2019
1,35,195666.9,17662.641,146383.081,359712.6220000001,27.125,30.5,25.5,0.0,2.0,7,17,2018
1,5,720535.115,77396.035,519321.903,1317253.053,51.761,53.424,-4.225,1.25,2.175,1,31,2018
0,19,324176.471,38753.18700000001,242407.237,605336.894,51.143,45.32100000000001,19.3,2.0,1.3,5,27,2018
1,31,148712.353,8540.869,97118.23800000001,254371.46,35.833,15.167,4.7,0.0,2.0,12,25,2018
0,36,69136.743,20084.056,186190.938,275411.73699999996,46.467,48.3,22.55,63.0,2.4,6,30,2018
1,13,704223.2640000002,28760.667,243407.951,976391.882,29.545,41.636,15.4,0.5,3.8,12,2,2018
1,2,144318.107,36763.751000000004,181146.84,362228.69700000004,32.5,21.625,12.7,0.0,2.4,10,24,2018
0,28,50844.86900000001,20734.608,106845.1,178424.577,58.429,33.0,21.4,0.0,2.4,5,15,2019
0,20,126598.409,8179.901999999999,105732.22,240510.53100000002,41.667,26.556,6.7,0.0,1.4,12,7,2019
1,7,981525.917,156216.532,599610.409,1737352.858,39.0,29.941,0.8,0.0,2.7,11,19,2019
1,34,142126.80599999998,25131.706000000002,175422.788,342681.299,39.4,56.0,10.3,0.0,2.0,10,30,2019
1,27,1045800.167,177018.363,541831.067,1764649.5980000002,33.0,44.75,7.1,0.0,2.2,11,25,2019
1,12,239893.48,45917.511,354763.649,640574.64,37.667,26.25,22.0,0.0,5.3,7,7,2019
0,39,321111.435,23709.075,162681.59,507502.101,41.7,49.75,25.3,6.75,6.85,9,7,2019
1,27,1126230.2659999998,209816.69600000003,521815.70399999997,1857862.665,27.538,40.885,17.0,0.0,2.6,4,3,2018
1,2,148127.753,23500.682999999997,185323.5,356951.936,31.5,22.875,15.6,0.0,2.4,4,21,2018
1,5,718669.974,88514.382,556692.863,1363877.219,51.742,51.124,19.85,2.0,3.4,9,14,2018
0,26,85745.006,8103.597,42779.117,136627.72,40.6,22.067,9.233,0.0,2.133,12,10,2019
1,23,164818.358,10767.616000000002,82225.88,257811.854,50.212,51.515,7.3,0.0,4.85,4,5,2020
0,40,392677.55,22331.75,161666.604,576675.904,53.737,43.158,9.2,0.0,6.632999999999999,1,18,2018
0,30,37673.153,8746.188,85255.851,131675.193,57.75,30.0,23.7,0.0,0.9,9,18,2018
0,26,83651.03,4737.622,42996.420999999995,131385.074,40.333,19.467,5.825,0.0,2.475,12,25,2018
1,7,1056889.294,108406.015,628815.927,1794111.237,38.849,36.396,2.1,3.5,3.9,1,19,2019
0,20,138819.577,9462.105,79396.622,227678.305,42.111,25.222,12.7,0.0,2.9,4,21,2020
1,23,129383.615,13854.976999999999,79175.276,222413.867,50.393,45.536,15.1,0.0,2.15,10,29,2018
1,24,1313131.986,71741.209,400707.544,1785580.7380000001,42.198,28.384,1.1,43.0,1.9,4,12,2020
1,15,913188.335,192462.23899999997,349241.815,1454892.39,40.556,65.889,1.733,0.0,2.6,12,12,2019
1,5,749932.663,79276.035,574332.5160000001,1403541.215,51.82,50.865,0.0,0.0,2.65,1,23,2019
0,9,68282.04,4369.428,72181.825,144833.293,48.684,27.316,20.3,0.0,1.6,6,16,2019
1,2,184581.496,34905.964,210678.012,430165.472,34.111,29.556,23.8,0.0,1.4,8,19,2019
0,22,238308.671,14627.433,118882.067,371818.17100000003,50.95,39.05,-0.7,0.0,4.0,2,1,2020
1,35,186955.205,18074.631,188269.765,393299.601,28.625,28.5,12.7,0.0,1.8,3,29,2019
0,6,81160.981,18240.398999999998,107599.632,207001.012,40.304,18.652,8.0,0.0,1.6,1,19,2018
0,30,42860.645,8566.767,99705.62199999999,151133.034,58.0,29.0,13.7,0.0,1.3,11,17,2018
0,6,74045.431,6550.959,117382.019,197978.40899999999,41.174,18.696,19.7,0.0,1.1,9,24,2018
0,20,117923.18800000001,5598.39,84589.076,208110.65300000002,38.778,27.333,15.2,1.0,2.4,4,7,2019
1,4,70702.231,8352.068000000001,111525.164,190579.46300000002,34.818000000000005,57.727,6.1,0.0,2.2,11,17,2018
1,33,441826.461,40245.481,226848.65399999998,708920.5959999998,51.167,62.083,7.75,0.0,3.4,2,26,2019
1,21,263968.412,19867.412,178461.15899999999,462296.982,53.219,41.062,5.367000000000001,0.0,4.267,1,6,2018
1,11,435863.529,19868.675,105063.63699999999,560795.8420000001,29.0,19.429,18.167,0.0,2.8,9,19,2019
1,15,826490.628,113818.927,315523.68100000004,1255833.237,40.37,68.556,3.133,0.0,1.25,1,10,2020
0,1,342598.706,21284.019,118825.65,482708.375,49.761,49.217,7.8,0.333,2.767,3,1,2020
0,26,82298.785,7106.489000000001,43533.19,132938.464,39.267,23.6,6.55,0.0,1.85,12,13,2019
1,13,615034.272,43089.185,229253.372,887376.829,27.545,43.455,8.8,0.0,2.2,4,16,2018
1,31,135635.305,14840.871000000001,101479.335,251955.51100000003,38.5,19.0,5.0,0.0,2.0,12,20,2019
1,10,102547.579,14549.653,148365.696,265462.929,26.667,19.0,12.9,0.0,3.2,10,20,2018
1,3,444162.494,49677.817,199479.725,693320.036,50.375,44.725,23.733,57.667,5.7,9,6,2019
0,16,337264.14,22925.221,143076.482,503265.843,38.742,33.645,11.3,0.0,2.4,3,8,2020
1,27,1139886.3590000002,144172.21,521328.065,1805386.635,33.844,41.5,8.2,0.0,4.0,4,23,2020
0,0,203369.215,15704.978000000001,110772.129,329846.322,44.976000000000006,30.683000000000003,15.0,0.0,2.9,3,26,2019
0,19,279868.623,45738.592000000004,227277.318,552884.532,48.459,47.162,22.9,0.0,2.1,7,4,2019
0,16,297745.463,19546.703999999998,229358.045,546650.212,38.148,34.0,25.5,0.0,2.7,8,19,2018
0,18,412948.664,49293.014,170326.75,632568.428,38.875,35.625,9.6,0.0,2.0,12,4,2019
1,24,1226363.1670000001,127867.502,484872.99600000004,1839103.664,35.94300000000001,37.264,-5.7,0.0,1.5,2,12,2018
1,32,278368.36100000003,11774.925,118086.722,408230.00700000004,37.9,28.1,4.3,10.0,6.3,2,16,2020
1,3,403579.4,43191.409000000014,249002.42,695773.229,49.514,49.971,-5.4,0.0,6.767,1,26,2018
1,13,569295.568,46635.404,249342.025,865272.997,33.455,29.182,5.4,1.0,3.3,1,30,2020
0,36,76518.962,17677.096999999998,137676.771,231872.83,47.15600000000001,50.812,22.5,2.0,3.5,10,3,2019
0,28,47917.350999999995,10964.604,87347.55,146229.505,52.714,38.429,22.2,77.0,4.1,7,20,2019
1,34,143604.25199999998,23348.69100000001,147994.049,314946.99199999997,30.2,49.6,10.5,0.0,2.0,4,17,2019
1,10,98139.939,19048.693,128479.962,245668.59399999998,37.0,23.75,21.7,1.0,1.2,7,1,2019
1,12,230329.07100000003,63371.93700000001,391303.596,685004.605,35.0,30.667,28.6,0.0,2.6,8,8,2019
1,13,694984.291,31624.539,231250.83399999997,957859.665,29.182,42.545,17.1,0.0,2.3,10,7,2018
1,21,299261.61699999997,17923.254,167268.174,484453.044,52.059,54.647,13.9,0.0,3.833,3,22,2020
1,3,466976.777,31188.885,337582.523,835748.185,50.275,45.125,25.13300000000001,65.0,8.232999999999999,8,11,2019
1,24,1150747.4640000002,164657.69400000002,521681.24,1837086.398,36.46,34.644,19.7,0.0,0.8,7,19,2018
1,23,133422.514,13553.648000000001,64678.519,211654.68,51.536,44.679,11.4,0.0,3.3,11,28,2018
1,5,796957.955,73944.151,394562.30299999996,1265464.409,51.409,53.108,6.46,0.0,5.4,3,19,2020
1,25,329482.541,25377.459,277720.73699999996,632580.738,37.533,41.6,2.4,0.0,1.4,1,1,2020
1,7,1020163.54,127440.854,607876.983,1755481.3769999999,37.038,39.075,12.3,136.0,4.9,3,15,2018
1,31,136613.126,15593.201000000001,94256.924,246463.25100000002,32.0,18.333,19.6,0.0,1.9,6,8,2018
1,23,141159.31,14626.526000000002,69216.61099999999,225002.447,49.152,56.121,7.8,0.0,1.95,12,9,2019
0,9,68043.67,2768.448,65975.762,136787.88,47.842,28.368,23.6,17.5,4.4,9,12,2019
0,22,192637.928,12475.943000000001,142959.262,348073.133,49.833,43.111,9.0,0.0,0.8,11,4,2018
1,31,133485.315,14543.995,100966.41,248995.72,32.333,17.0,25.3,0.0,2.4,7,18,2018
1,12,227316.953,50717.238,246606.02899999998,524640.22,27.545,33.455,8.1,34.5,4.5,3,7,2018
0,18,404482.351,33212.13,169875.57100000005,607570.052,39.167,33.208,13.6,0.0,1.1,11,9,2019
0,19,280854.914,45373.05,223564.296,549792.26,48.865,46.892,21.2,0.0,1.4,7,3,2019
1,3,409798.847,54284.052,311415.17699999997,775498.0759999999,51.8,47.057,13.667,0.0,1.867,4,18,2019
0,39,266933.098,16626.773999999998,378768.711,662328.583,47.238,58.048,7.8,0.0,2.0,2,5,2019
0,26,82629.02799999999,6500.271,42114.045,131243.344,39.467,20.067,6.6,0.0,2.2,1,18,2018
1,3,421797.412,32843.127,305200.107,759840.646,50.925,44.375,21.8,10.833,1.033,9,28,2019
1,25,296037.659,38546.45200000001,290493.304,625077.414,34.8,44.467,28.6,0.0,2.6,8,8,2019
0,6,80104.216,28407.137000000002,92643.097,201154.45,42.548,19.161,21.7,0.0,0.9,6,21,2019
1,12,224878.475,40676.284,361470.232,627024.991,37.333,26.667,5.2,0.0,2.4,12,21,2019
1,25,288054.17,26577.38,274857.69899999996,589489.249,34.562,45.0,12.0,0.0,3.4,11,3,2018
0,22,164985.94199999998,22227.405,111245.25,298458.597,49.667,42.944,0.0,0.0,0.0,7,5,2018
0,18,370312.05600000004,46023.84099999999,149267.695,565603.5920000001,37.667,32.667,18.5,157.0,1.2,4,23,2018
1,3,406311.63399999996,25228.534,291975.342,723515.51,52.286,46.714,6.0,0.0,1.867,2,25,2018
0,28,50574.432,16264.931,124003.496,190842.858,57.714,33.714,6.4,0.0,1.3,1,29,2019
0,0,217618.076,13932.344,96513.97,328064.391,46.78,29.415,8.7,5.0,2.4,1,7,2018
1,8,75104.729,4438.585,77046.572,156589.887,27.778,19.889,7.5,3.0,1.5,1,7,2018
0,6,78484.505,23594.71,76386.882,178466.09699999995,40.261,18.087,13.3,0.0,1.7,11,2,2018
1,34,159698.938,19370.238999999998,119593.058,298662.235,40.0,45.8,8.8,0.0,2.4,4,8,2020
1,37,33357.617999999995,6319.066999999999,80235.647,119912.33099999999,27.75,26.25,16.7,30.5,2.5,5,13,2018
1,32,219176.093,12635.348,114999.543,346810.984,34.65,33.65,18.5,0.0,1.5,6,12,2019
1,10,104144.314,18332.558,148154.209,270631.082,28.0,16.667,4.5,3.0,1.7,2,18,2019
1,13,626577.418,41443.725,226341.333,894362.4759999998,27.909,44.273,11.3,5.0,1.5,11,12,2018
1,12,225458.13,47252.428,356037.6370000001,628748.195,35.75,27.583,24.4,1.5,4.1,6,29,2019
1,12,231736.655,51382.68900000001,352109.1220000001,635228.4670000001,28.818,29.273000000000003,25.1,0.0,1.8,7,14,2018
1,10,91063.86099999999,17618.106,146985.934,255667.901,26.333,19.0,5.7,3.0,1.9,2,22,2019
0,6,86136.90800000001,12168.056,121433.295,219738.258,39.826,18.565,9.8,1.0,1.9,1,19,2019
1,27,1128289.38,170909.63199999998,614737.72,1913936.7319999998,27.5,40.808,17.3,0.0,4.1,5,21,2018
1,17,545700.547,43225.178,239375.578,828301.302,32.269,35.885,5.4,0.0,3.633,3,6,2018
1,25,318403.279,25797.606,248355.987,592556.872,35.2,43.8,20.5,23.0,2.1,9,1,2019
0,28,34630.191,17136.049,117008.396,168774.637,59.286,32.143,26.8,0.0,1.2,8,10,2018
1,37,29074.586,5630.964,72182.305,106887.854,33.0,25.5,26.8,0.0,2.1,7,28,2019
0,40,390171.737,30744.022999999997,164885.909,585801.669,53.333,51.889,26.63300000000001,0.0,1.933,8,5,2019
1,17,574682.211,37056.417,206827.255,818565.8829999998,32.654,35.423,17.667,7.332999999999997,3.4,7,7,2018
0,0,239988.455,13925.544,91931.409,345845.409,44.979,31.396,13.1,0.0,1.7,4,4,2020
1,38,24025.726000000002,4486.007000000001,105483.31,133995.043,38.158,39.105,13.1,0.0,1.2,11,6,2019
0,19,367534.848,63602.152,220601.022,651738.0229999999,51.179,45.32100000000001,16.6,0.0,2.3,10,15,2018
1,35,202963.37699999998,17135.33,146910.19400000002,367008.901,33.125,28.875,24.3,1.0,3.5,8,16,2019
1,8,67760.882,7068.634,77103.32400000001,151932.84,25.44400000000001,23.333,9.2,0.0,2.1,1,15,2018
0,18,381158.924,52262.919,157671.096,591092.939,39.583,33.292,21.8,0.0,1.2,6,5,2019
1,17,519529.50399999996,70993.446,203508.611,794031.56,36.412,32.706,16.1,1.167,2.0,10,22,2019
0,39,300828.536,27068.278,191486.526,519383.34,46.429,59.0,8.8,0.0,3.1,4,1,2019
1,33,425825.773,56086.715,353383.43799999997,835295.926,50.069,62.917,22.75,12.25,2.8,6,29,2018
1,31,138140.04,10090.03,96995.27900000001,245225.348,32.667,17.5,15.6,0.0,2.8,3,14,2018
1,27,1152380.27,196688.93600000002,609374.502,1958443.708,27.231,41.538,27.7,0.0,2.8,7,11,2018
1,12,215257.71600000001,71983.461,312866.42100000003,600107.5989999999,28.364,30.818,20.6,0.0,1.6,5,30,2018
1,21,276906.14,26712.697999999997,173733.47600000002,477352.314,53.312,41.219,5.332999999999998,0.0,3.7,1,18,2019
0,28,46290.49400000001,9398.791,84065.72300000001,139755.008,57.286,36.286,19.4,0.0,1.0,6,2,2019
1,15,821232.6540000002,187492.782,446106.152,1454831.5880000002,40.556,68.63,17.233,0.0,2.033,9,18,2019
0,18,408312.722,47508.527,164619.46300000002,620440.712,39.16,32.32,13.0,0.0,1.4,12,10,2019
1,23,151662.758,11550.893999999998,51339.981,214553.63199999998,50.848,50.455,11.8,26.0,3.45,2,12,2020
1,37,32803.416,6116.0859999999975,50380.25900000001,89299.76199999997,34.5,22.25,13.5,0.0,2.6,4,16,2020
1,33,427763.9520000001,60576.24400000001,279351.576,767691.772,49.435,59.754,19.25,0.0,1.95,5,29,2019
1,24,1223408.803,104894.299,525900.308,1854203.409,36.92,32.908,17.8,1.0,1.4,9,15,2018
0,6,89366.871,10952.145,98076.554,198395.57,40.913,17.739,18.3,0.0,1.2,5,12,2019
1,25,296035.503,35346.954,276151.142,607533.5989999999,33.333,47.267,21.5,57.5,3.0,10,1,2019
0,18,399250.52200000006,47271.155999999995,161464.645,607986.324,39.833,33.208,13.1,0.0,4.0,11,21,2019
1,12,237805.298,51671.776,308685.022,598162.096,29.182,30.727,17.7,0.0,2.3,10,9,2018
0,20,117487.614,10970.952,89102.01699999998,217560.58399999997,39.333,28.889,21.7,21.0,4.9,7,10,2019
1,24,1263079.096,80961.387,497321.768,1841362.251,40.805,28.23,-2.2,3.0,2.8,1,20,2019
0,28,43870.950999999994,18092.953999999998,102825.347,164789.25199999998,55.286,36.714,25.2,102.5,2.2,8,27,2019
0,18,366161.244,28462.241,207716.878,602340.363,38.571,31.333,15.8,0.0,1.9,3,29,2019
1,8,85112.219,8247.708,58959.599,152319.52599999998,31.778,21.778,15.8,0.0,5.2,2,25,2020
1,4,90222.024,19134.863999999998,138689.06900000002,248045.957,35.7,54.5,23.2,0.0,1.6,8,5,2019
0,1,267519.357,28142.577999999998,179418.707,475080.64200000005,52.371,41.714,24.625,0.0,1.9,7,19,2018
0,9,65783.318,6654.493,63059.276,135497.087,47.21100000000001,28.737,21.2,5.0,4.5,7,8,2019
0,0,201011.431,17630.375,107296.364,325938.17100000003,45.146,30.75,22.3,0.0,1.7,5,25,2019
1,11,447333.56299999997,23827.536,113379.465,584540.564,30.429,18.0,23.13300000000001,0.0,4.367,7,10,2018
0,26,89487.804,8073.807,49924.127,147485.738,39.467,22.667,4.65,0.0,2.6,1,9,2020
1,12,212945.79100000003,71049.489,338701.657,622696.938,35.0,30.417,17.0,0.0,2.1,10,8,2019
0,16,335425.253,31674.24700000001,116453.17800000001,483552.677,38.419,34.161,13.3,4.0,2.0,4,1,2020
1,11,436446.149,23014.357999999997,124937.24699999999,584397.753,30.857,17.429000000000002,-1.9,1.3330000000000002,5.933,1,23,2018
1,38,27914.303,4245.154,116233.01800000001,148392.47400000002,35.889,40.611,7.6,0.0,2.2,2,23,2019
1,17,594328.9920000001,43262.477999999996,196931.345,834522.815,36.912,30.853,8.8,0.0,3.6,4,24,2020
0,28,49782.285,18814.345,101479.13699999999,170075.767,58.286,33.0,21.2,0.0,2.5,5,16,2019
1,25,271745.195,35178.951,268966.935,575891.081,34.25,45.375,15.0,0.0,3.7,10,29,2018
1,10,99198.30900000001,14991.624,131716.212,245906.145,28.333,16.667,25.4,1.0,3.6,7,2,2018
1,25,269872.287,38316.70200000001,257775.418,565964.407,33.188,46.188,18.5,30.5,2.3,6,5,2018
1,25,316164.07399999996,22446.654,274836.62,613447.348,35.875,41.75,7.0,13.5,2.3,12,23,2018
1,5,711287.8829999998,79899.293,473723.691,1264910.868,51.618,51.326,18.675,3.25,1.725,9,17,2018
1,27,1132902.912,185516.79100000003,602666.506,1921086.209,27.038,42.538,20.9,0.5,1.4,9,19,2018
1,27,1178314.702,100587.994,532731.324,1811634.02,34.719,39.125,5.7,5.5,1.7,3,28,2020
1,23,136837.548,16328.266000000001,92935.819,246101.633,49.242,54.545,20.15,0.0,1.25,5,30,2019
1,8,67524.83,7196.993,76988.556,151710.38,25.778,22.778,13.9,0.0,2.0,10,12,2018
1,21,269159.55100000004,41875.456,224556.31,535591.318,52.719,41.53100000000001,24.467,0.0,5.6,5,16,2018
1,32,218997.915,14934.521999999999,120890.969,354823.406,30.5,34.75,15.6,0.0,2.1,10,25,2018
0,14,229585.807,17184.108,123311.75300000001,370081.66799999995,45.838,32.919000000000004,15.6,0.0,3.1,3,22,2020
0,0,221075.187,17146.172,104781.65199999999,343003.011,44.878,30.306,8.7,0.0,2.1,12,21,2019
0,6,82994.459,15173.826000000001,96844.07800000001,195012.363,40.889,23.704,8.7,0.0,1.8,2,20,2018
0,1,280407.72,28665.507999999998,180159.865,489233.093,52.771,41.0,12.45,1.5,2.425,4,16,2019
0,14,197907.12,20180.206000000002,158138.372,376225.698,49.844,32.688,6.9,0.0,7.2,3,22,2019
1,4,76703.354,7187.696,93028.722,176919.772,35.81800000000001,58.0,17.8,27.0,3.2,5,6,2018
1,33,458981.60799999995,44858.187999999995,325921.752,829761.548,48.362,60.87,25.2,1.5,2.05,8,16,2019
1,12,206245.604,66759.168,426677.75299999997,699682.526,35.583,29.833,17.5,1.0,2.2,10,22,2019
0,40,382066.999,29465.071,139884.122,551416.191,53.0,52.722,20.4,0.16699999999999998,5.067,10,24,2019
