ID,company,model,year,transmission,mileage,fueltype,tax,mpg,engineSize,price
13504,3, A3,2019,3,3780,0,145,51.4,2.0,23995
13505,0, 1 Series,2018,0,9856,4,145,55.5,1.5,16200
13506,3, Q3,2017,0,19319,4,145,40.4,2.0,21800
13507,4, Yaris,2016,1,26856,4,30,58.0,1.3,8298
13508,0, 4 Series,2018,1,24368,4,150,42.8,2.0,20462
13509,4, Auris,2013,0,34000,2,0,72.4,1.8,13000
13510,2, KA,2012,1,57000,4,30,57.7,1.2,5495
13511,2, Focus,2017,1,9616,4,145,61.4,1.0,11795
13512,3, A1,2017,1,16252,4,30,55.4,1.4,13222
13513,0, 1 Series,2018,3,12537,4,145,39.8,3.0,22995
13514,3, A1,2016,1,31147,4,30,56.5,1.4,15495
13515,4, Yaris,2016,0,22000,2,0,86.0,1.5,11495
13516,0, 4 Series,2019,0,10847,0,145,65.7,2.0,23250
13517,1, Tucson,2016,1,59271,0,30,61.7,1.7,11799
13518,4, Aygo,2018,1,16409,4,145,68.9,1.0,8250
13519,0, 3 Series,2020,1,16,0,145,56.5,2.0,23990
13520,1, I10,2018,1,2696,4,150,60.1,1.0,8790
13521,2, B-MAX,2016,3,9045,4,160,44.1,1.6,9607
13522,2, Fiesta,2016,1,19116,4,125,54.3,1.2,8500
13523,2, Kuga,2019,1,11048,0,145,54.3,1.5,16950
13524,1, Kona,2019,1,2499,4,145,44.1,1.0,14497
13525,3, A3,2017,3,22100,4,145,56.5,1.5,21350
13526,3, A4,2017,1,27622,4,125,53.3,1.4,14500
13527,4, Yaris,2019,0,3768,2,135,76.3,1.5,13810
13528,3, Q3,2017,3,35852,4,150,47.9,1.4,20995
13529,2, Focus,2017,1,26058,0,145,74.3,1.5,10689
13530,4, PROACE VERSO,2020,0,1255,0,145,38.7,2.0,47990
13531,2, Focus,2017,1,45400,0,20,67.3,2.0,15591
13532,3, A3,2016,3,42334,0,125,57.6,2.0,17870
13533,0, 1 Series,2019,3,5810,4,145,40.4,1.5,24862
13534,4, Prius,2019,0,4000,2,135,235.0,1.8,21500
13535,1, Tucson,2019,1,15308,4,150,34.9,1.6,15498
13536,0, X3,2019,0,3367,4,145,24.8,3.0,55610
13537,2, Kuga,2017,1,29072,0,125,60.1,2.0,16500
13538,2, Fiesta,2016,0,10240,4,145,47.9,1.6,10292
13539,1, Ioniq,2018,0,7999,2,135,78.5,1.6,18498
13540,4, Aygo,2017,1,26912,4,0,69.0,1.0,7800
13541,2, Focus,2014,1,70745,4,20,60.1,1.0,5698
13542,2, Kuga,2019,1,6134,4,145,39.2,1.5,16399
13543,3, Q3,2018,1,9000,0,145,60.1,2.0,23490
13544,0, 5 Series,2019,3,3445,0,150,60.1,2.0,28980
13545,2, Focus,2017,1,34040,0,0,74.3,1.5,9995
13546,2, Kuga,2018,3,22327,0,150,54.3,2.0,20000
13547,3, A3,2017,1,18830,4,20,60.1,1.0,13999
13548,2, Kuga,2019,1,3961,0,150,45.6,1.5,17991
13549,2, Focus,2017,1,7845,0,0,74.3,1.5,10400
13550,2, Fiesta,2015,1,37000,4,0,65.7,1.0,6499
13551,2, Fiesta,2019,1,873,4,145,48.7,1.1,13140
13552,0, 3 Series,2016,0,39510,4,205,41.5,3.0,20000
13553,2, Fiesta,2018,1,32668,4,145,65.7,1.0,9995
13554,3, Q5,2013,1,67376,0,200,47.9,2.0,13991
13555,2, Focus,2019,1,10000,4,145,46.3,0.0,18699
13556,2, Fiesta,2017,3,10713,4,145,54.3,1.0,12595
13557,2, Fiesta,2018,3,7325,4,145,54.3,1.0,13800
13558,0, 5 Series,2016,3,74836,0,200,47.9,3.0,19495
13559,3, Q3,2017,3,25667,4,145,40.4,2.0,23995
13560,4, Aygo,2017,3,18353,4,145,67.0,1.0,8465
13561,2, Fiesta,2016,1,45040,0,0,78.5,1.5,6800
13562,1, I10,2014,1,40650,4,30,57.6,1.2,6000
13563,2, KA,2017,1,18800,4,145,57.7,1.2,7999
13564,3, A5,2019,1,1325,4,145,37.7,0.0,27000
13565,1, Tucson,2016,0,20645,0,205,47.1,2.0,14999
13566,3, A4,2015,1,69647,0,30,64.2,2.0,9995
13567,2, Fiesta,2019,1,17,4,145,58.9,1.0,12096
13568,2, Mondeo,2014,1,40000,0,125,53.3,2.0,8990
13569,1, I30,2020,1,4000,4,145,41.5,1.4,16995
13570,3, A1,2014,3,66883,4,30,57.6,1.4,10595
13571,3, Q7,2019,3,2977,0,145,33.2,3.0,43500
13572,4, Aygo,2016,1,31473,4,0,69.0,1.0,5995
13573,4, Aygo,2019,1,41,4,145,56.5,1.0,8461
13574,2, Focus,2018,1,2684,4,145,41.5,2.0,16950
13575,2, Focus,2019,1,7952,4,145,58.9,1.0,14450
13576,4, PROACE VERSO,2019,0,10524,0,145,38.7,2.0,27249
13577,2, C-MAX,2018,1,18363,4,145,55.4,1.0,12399
13578,2, Focus,2016,1,31221,4,20,61.4,1.0,8398
13579,3, Q3,2014,3,33842,0,200,47.9,2.0,14998
13580,2, Kuga,2016,1,24163,4,160,45.6,1.5,12000
13581,2, Fiesta,2019,3,1307,4,145,48.7,1.0,13990
13582,3, A4,2017,1,32765,4,145,50.4,1.4,17250
13583,4, C-HR,2019,0,3066,2,135,74.3,1.8,25700
13584,4, Aygo,2019,1,11705,4,150,57.7,1.0,8990
13585,4, Yaris,2017,0,11057,2,135,76.3,1.5,13350
13586,4, Yaris,2019,1,11424,4,145,47.9,1.5,11995
13587,2, Focus,2017,1,40000,0,0,74.3,1.5,10800
13588,0, X1,2016,1,37840,0,20,68.9,2.0,13999
13589,1, Kona,2018,1,9505,4,150,52.3,1.0,12995
13590,3, A6,2016,0,40584,0,160,51.4,3.0,23499
13591,2, Focus,2017,1,14728,4,145,51.4,1.5,12250
13592,3, Q2,2018,1,12300,4,145,52.3,1.4,18695
13593,2, Focus,2019,1,8668,4,150,60.1,1.0,16990
13594,2, Fiesta,2013,1,28514,4,30,54.3,1.2,5998
13595,0, X1,2017,0,35451,0,145,65.7,2.0,15500
13596,4, Aygo,2016,1,37649,4,0,69.0,1.0,7390
13597,2, EcoSport,2018,0,8817,4,145,45.6,1.0,15490
13598,2, Focus,2016,1,24461,4,20,60.1,1.0,10495
13599,2, EcoSport,2015,1,36384,4,125,53.3,1.0,7999
13600,2, Fiesta,2016,1,32200,4,0,65.7,1.0,8000
13601,2, Focus,2019,1,8292,4,145,60.1,1.0,15470
13602,0, 4 Series,2019,3,11,4,145,48.7,2.0,24740
13603,3, Q2,2018,1,11349,0,145,47.9,1.6,19298
13604,0, X1,2017,3,14063,4,160,44.8,2.0,20975
13605,0, X1,2018,1,12800,0,145,68.9,2.0,18502
13606,2, Focus,2019,1,5236,4,145,60.1,1.0,17520
13607,3, TT,2015,3,43000,4,205,42.8,2.0,16450
13608,4, RAV4,2016,0,58100,2,20,55.4,2.5,17495
13609,0, X1,2020,3,1981,4,145,46.3,1.5,28990
13610,2, Focus,2019,0,1821,0,145,74.3,1.5,17699
13611,3, A4,2016,1,37478,0,0,74.3,2.0,13998
13612,2, Kuga,2015,1,47528,0,145,54.3,2.0,10999
13613,3, Q5,2015,3,66000,0,235,42.8,3.0,22995
13614,3, A4,2020,3,7963,4,145,41.5,2.0,31265
13615,1, I10,2017,1,30010,4,145,60.1,1.0,6798
13616,1, Santa Fe,2017,3,32467,0,235,42.8,2.2,18991
13617,4, Aygo,2019,1,9057,4,145,57.7,1.0,9495
13618,0, 1 Series,2016,3,5796,4,125,54.3,1.5,16280
13619,4, Land Cruiser,2017,0,11356,0,145,38.2,2.8,37790
13620,0, X3,2019,0,3500,0,145,54.3,2.0,36995
13621,2, Kuga,2018,3,6988,0,145,58.9,1.5,16495
13622,4, Auris,2018,1,9246,4,150,51.4,1.2,13395
13623,4, Auris,2016,0,37298,2,0,70.6,1.8,15475
13624,4, Auris,2015,0,32500,2,0,72.4,1.8,14750
13625,3, A3,2017,3,13344,4,145,56.5,1.5,20998
13626,2, Focus,2018,1,12135,0,145,67.3,2.0,18500
13627,2, Kuga,2018,1,23353,0,150,60.1,2.0,15000
13628,0, 2 Series,2020,3,11,4,150,50.4,1.5,21890
13629,2, Focus,2018,1,27740,4,145,58.9,1.0,13930
13630,0, 3 Series,2019,3,7749,0,145,64.2,2.0,23164
13631,1, I800,2018,0,33943,0,145,28.0,2.5,16699
13632,0, X3,2020,3,1501,0,145,54.3,2.0,33995
13633,2, Fusion,2004,0,59300,4,200,42.8,1.4,1500
13634,4, Yaris,2018,1,16424,4,145,58.9,1.5,10790
13635,2, Ka+,2017,1,14290,4,145,57.7,1.2,8500
13636,1, I20,2018,1,7182,4,145,46.3,1.2,9770
13637,2, Fiesta,2017,1,15941,4,0,65.7,1.0,10800
13638,2, Fiesta,2019,1,2031,4,145,58.9,1.0,12291
13639,3, TT,2016,3,19411,4,160,43.5,2.0,21241
13640,0, 3 Series,2019,3,4609,0,145,49.6,2.0,30480
13641,0, 1 Series,2017,3,27866,4,145,39.8,3.0,20495
13642,3, Q5,2011,0,92600,0,265,40.4,2.0,10760
13643,0, 1 Series,2017,0,33000,4,145,39.8,3.0,18490
13644,2, Fiesta,2018,1,19448,4,145,64.2,1.1,9298
13645,2, Focus,2017,1,46994,4,20,61.4,1.0,8950
13646,3, Q5,2020,0,5362,0,145,38.2,2.0,34500
13647,2, C-MAX,2014,1,51768,4,30,55.4,1.0,6991
13648,3, Q7,2017,0,23437,0,300,39.2,4.0,49995
13649,2, Fiesta,2015,1,28000,4,125,54.3,1.2,7991
13650,4, Aygo,2014,1,23700,4,0,65.7,1.0,4995
13651,1, Tucson,2017,1,17177,0,30,61.7,1.7,16000
13652,4, C-HR,2017,0,9740,2,135,74.3,1.8,20495
13653,3, Q3,2017,1,18972,0,145,56.5,2.0,19495
13654,1, I10,2015,0,15000,4,160,45.6,1.2,7695
13655,4, Yaris,2018,0,11883,2,140,76.3,1.5,14495
13656,2, Ka+,2017,1,14000,4,145,57.7,1.2,7490
13657,3, A4,2017,0,47189,0,30,65.7,2.0,16500
13658,2, Galaxy,2016,1,27716,0,125,56.5,2.0,15498
13659,0, 7 Series,2017,3,34335,0,145,54.3,3.0,27100
13660,2, Mondeo,2016,1,134000,0,20,67.3,2.0,6992
13661,3, Q7,2019,0,10,0,145,33.2,3.0,59995
13662,0, 2 Series,2019,1,123,0,145,61.4,2.0,21858
13663,2, Ka+,2019,1,48,4,145,47.9,1.2,11950
13664,0, 1 Series,2015,0,82876,4,235,37.7,3.0,13500
13665,2, Focus,2013,1,53707,0,20,67.3,1.6,6495
13666,2, Fiesta,2019,1,8732,4,145,58.9,1.0,12999
13667,4, C-HR,2019,0,10036,2,140,74.3,1.8,21995
13668,1, Tucson,2015,1,21904,0,30,61.7,1.7,11697
13669,2, Fiesta,2015,1,16023,4,125,54.3,1.2,7678
13670,2, Fiesta,2016,1,27243,4,125,54.3,1.2,7499
13671,4, C-HR,2019,0,9651,2,140,74.3,1.8,23688
13672,4, Aygo,2017,1,25318,4,0,68.9,1.0,7990
13673,2, Ka+,2018,1,23043,4,150,57.7,1.2,8300
13674,3, A4,2019,0,7000,0,145,50.4,2.0,22250
13675,4, C-HR,2017,0,42192,2,0,74.3,1.8,17999
13676,4, Auris,2016,0,31800,2,0,78.5,1.8,12750
13677,1, Tucson,2018,1,10124,4,145,34.9,1.6,15495
13678,2, Mondeo,2011,1,84951,0,145,53.3,2.0,3495
13679,4, RAV4,2017,0,15507,2,20,57.6,2.5,21766
13680,3, A4,2019,0,7396,0,145,47.1,2.0,26980
13681,2, EcoSport,2019,1,7999,4,150,53.3,1.0,15000
13682,4, Auris,2016,0,38254,2,0,72.4,1.8,12724
13683,0, 6 Series,2016,0,50475,0,200,49.6,3.0,19899
13684,4, Aygo,2016,1,26193,4,0,69.0,1.0,6500
13685,1, Kona,2018,1,9396,4,145,44.1,1.0,13495
13686,4, RAV4,2016,0,58100,2,20,55.4,2.5,17495
13687,2, Focus,2018,3,9305,4,150,51.4,1.0,13300
13688,2, EcoSport,2018,1,9000,4,145,54.3,1.0,14500
13689,4, Corolla,2019,0,4942,2,135,85.6,1.8,20499
13690,3, A3,2019,1,4000,0,145,54.3,2.0,23692
13691,1, I20,2017,0,21280,4,165,45.6,1.4,9495
13692,2, Fiesta,2018,1,31511,4,145,56.5,1.0,11000
13693,2, C-MAX,2017,1,5726,4,150,44.1,1.6,11000
13694,4, C-HR,2018,0,16182,2,135,74.3,1.8,19995
13695,1, I30,2018,1,10014,4,145,56.5,1.0,11455
13696,2, Kuga,2018,1,14960,0,145,64.2,1.5,14998
13697,3, A3,2019,3,7341,4,150,42.2,1.5,22270
13698,0, X1,2016,1,13449,0,20,68.9,2.0,15000
13699,0, 6 Series,2017,0,28879,4,145,31.0,4.4,29991
13700,1, Ioniq,2019,0,8000,2,135,78.5,1.6,19936
13701,0, 3 Series,2019,3,19494,4,145,48.7,2.0,21220
13702,3, A4,2019,0,3714,0,145,45.6,2.0,30000
13703,2, Fiesta,2014,1,33042,4,0,65.7,1.0,7450
13704,2, Focus,2017,1,21232,4,145,41.5,2.0,17295
13705,4, C-HR,2017,1,46571,4,145,47.1,0.0,14300
13706,0, 2 Series,2019,0,4013,4,145,53.3,1.5,20276
13707,2, Focus,2018,1,21362,4,145,41.5,2.0,19298
13708,2, Galaxy,2017,3,27503,0,145,52.3,2.0,17970
13709,2, Focus,2019,1,6283,4,145,60.1,1.0,15950
13710,3, Q3,2016,0,23855,4,145,47.9,1.4,16449
13711,2, Focus,2019,1,4637,4,145,60.1,1.0,15750
13712,0, 2 Series,2019,3,2421,4,145,47.9,2.0,24196
13713,1, I40,2019,1,3472,0,145,54.3,1.6,16000
13714,4, Aygo,2018,0,14624,4,150,67.0,1.0,8750
13715,2, Fiesta,2017,1,13197,4,145,65.7,1.0,10899
13716,2, Focus,2010,1,54000,4,325,30.4,2.5,7490
13717,2, Mondeo,2017,0,18290,4,145,44.8,1.5,15390
13718,3, Q7,2019,3,9706,0,145,33.2,3.0,50000
13719,2, Fiesta,2015,1,16083,4,0,65.7,1.0,8400
13720,3, A1,2017,1,26500,4,145,55.4,1.4,12495
13721,0, X3,2019,0,500,4,145,24.8,3.0,54999
13722,2, Fiesta,2016,1,35270,4,20,62.8,1.0,9500
13723,2, Fiesta,2014,1,30029,4,0,65.7,1.0,6999
13724,3, A1,2014,1,11855,4,125,53.3,1.4,11900
13725,4, Aygo,2017,1,14497,4,0,69.0,1.0,6795
13726,2, Ka+,2017,1,32726,4,30,57.7,1.2,6710
13727,3, A3,2018,1,13147,0,145,67.3,1.6,18995
13728,2, S-MAX,2019,1,13301,0,145,54.3,2.0,24190
13729,2, Fiesta,2014,1,38010,4,0,65.7,1.0,6830
13730,2, Fiesta,2017,1,27546,4,125,54.3,1.2,7591
13731,2, Focus,2019,1,1625,4,145,58.9,1.0,14300
13732,4, Yaris,2017,1,34039,4,30,58.0,1.3,8268
13733,1, Tucson,2019,1,12763,4,145,34.9,1.6,15799
13734,4, Aygo,2019,1,1360,4,145,56.5,1.0,9495
13735,2, EcoSport,2016,3,13303,4,160,44.8,1.5,10998
13736,3, TT,2015,1,23886,0,30,65.7,2.0,16499
13737,2, Fiesta,2016,1,42000,4,125,54.3,1.2,6995
13738,3, A6,2016,1,40070,0,30,61.4,2.0,17590
13739,0, X6,2019,3,3371,0,145,34.9,3.0,58990
13740,0, 3 Series,2015,1,55851,0,20,68.9,2.0,10145
13741,3, A3,2019,1,6012,0,145,51.4,1.6,21900
13742,1, Tucson,2018,1,17330,4,145,38.7,1.6,17495
13743,3, Q2,2018,1,5033,4,145,55.4,1.0,16235
13744,0, 1 Series,2016,3,21132,4,235,37.7,3.0,19290
13745,2, Fiesta,2019,1,2913,4,145,60.1,1.0,16591
13746,2, EcoSport,2019,1,7750,4,145,53.3,1.0,15990
13747,3, Q7,2019,0,4000,0,145,33.2,3.0,56490
13748,2, Focus,2019,1,11116,4,145,58.9,1.0,17000
13749,2, Focus,2016,1,71350,0,0,74.3,1.5,7195
13750,3, Q2,2019,1,3145,0,145,46.3,1.6,23997
13751,2, Fiesta,2018,1,19242,4,145,65.7,1.0,10990
13752,3, RS3,2015,0,27000,4,300,34.9,2.5,27790
13753,3, A1,2016,1,44575,4,30,55.4,1.4,10995
13754,3, Q2,2018,1,10005,4,145,50.4,1.4,20498
13755,3, A1,2020,3,3515,4,150,44.8,1.5,22970
13756,4, Prius,2017,0,23343,2,135,94.1,1.8,19750
13757,2, Focus,2018,1,13842,4,145,57.7,1.0,13490
13758,3, Q3,2017,3,9997,4,145,47.9,1.4,20998
13759,3, A6,2016,3,15559,0,150,56.5,2.0,21880
13760,2, Fiesta,2017,1,12513,4,150,65.7,1.0,10995
13761,2, Kuga,2017,1,25913,0,30,64.2,1.5,12775
13762,0, 1 Series,2016,1,40245,0,0,83.1,1.5,10637
13763,4, Avensis,2017,1,24705,4,145,47.1,1.8,12498
13764,2, Focus,2016,1,42315,4,20,60.1,1.0,9999
13765,3, A3,2018,3,18972,4,150,47.9,2.0,22900
13766,3, Q5,2019,0,5824,0,145,39.2,2.0,30950
13767,3, Q3,2017,3,30821,4,200,42.8,2.0,18990
13768,3, Q3,2017,3,26494,4,145,47.9,1.4,20995
13769,3, A4,2019,1,3251,4,145,38.7,2.0,26990
13770,2, Fiesta,2016,1,20615,4,20,62.8,1.0,10800
13771,3, R8,2019,3,4000,4,145,21.4,5.2,129000
13772,4, Yaris,2015,0,15900,4,30,55.4,1.3,9595
13773,3, A6,2019,0,6606,0,145,36.2,3.0,46000
13774,2, KA,2017,1,10631,4,150,57.7,1.2,8600
13775,3, Q3,2019,3,5820,0,145,47.1,2.0,28000
13776,2, Fiesta,2014,1,44663,4,145,47.9,1.6,8699
13777,0, 4 Series,2016,0,78792,0,30,65.7,2.0,15499
13778,1, Ioniq,2020,0,3000,2,135,62.8,1.6,21695
13779,1, I30,2016,1,30000,0,0,78.4,1.6,8250
13780,2, Fiesta,2017,1,27183,4,0,65.7,1.0,8595
13781,2, EcoSport,2015,1,24409,4,125,52.3,1.0,7999
13782,0, 1 Series,2019,3,10040,0,145,67.3,2.0,19298
13783,3, A6,2019,0,6101,0,145,47.9,2.0,30000
13784,2, Fiesta,2019,1,7559,4,145,55.4,1.0,15550
13785,3, RS5,2017,3,18630,4,145,32.5,2.9,41970
13786,0, X5,2017,0,18231,0,145,42.8,3.0,36980
13787,0, 2 Series,2017,3,34971,0,150,72.4,1.5,13000
13788,2, Kuga,2017,1,23969,0,150,64.2,1.5,13890
13789,4, Yaris,2019,0,4804,3,135,76.3,1.5,14790
13790,2, Fiesta,2016,1,35869,4,0,65.7,1.0,8124
13791,2, Focus,2012,1,48734,0,125,56.5,2.0,6995
13792,4, Yaris,2019,0,13000,4,150,47.9,1.5,12795
13793,0, 3 Series,2018,3,26937,0,145,64.2,2.0,18500
13794,1, Tucson,2016,1,37993,0,30,61.7,0.0,11300
13795,1, I20,2016,1,34000,4,30,55.4,1.2,7490
13796,2, Focus,2015,1,40807,4,200,41.5,2.0,13084
13797,0, 4 Series,2018,3,24118,0,150,65.7,2.0,21990
13798,2, Fiesta,2018,1,14285,4,150,55.4,1.1,10000
13799,0, 1 Series,2018,3,26268,4,145,47.9,2.0,17595
13800,3, Q5,2018,3,21248,0,145,55.4,2.0,26945
13801,0, 5 Series,2018,3,15878,0,150,53.3,3.0,28950
13802,0, 3 Series,2009,0,120000,4,305,34.0,3.0,5999
13803,4, Aygo,2017,1,15095,4,145,69.0,1.0,7150
13804,3, Q3,2017,0,21981,4,145,47.9,1.4,20000
13805,2, Fiesta,2018,1,10806,4,145,65.7,1.0,11495
13806,0, 1 Series,2016,0,30300,0,30,65.7,2.0,14998
13807,3, A3,2016,3,36910,4,125,49.6,2.0,17945
13808,3, A3,2016,1,88140,0,20,67.3,2.0,11695
13809,2, Puma,2019,1,2233,4,145,51.4,1.0,18990
13810,2, Focus,2015,1,60482,0,0,74.3,1.5,7899
13811,3, A4,2017,1,12000,0,145,70.6,2.0,17444
13812,4, C-HR,2017,0,6616,2,135,74.3,1.8,22500
13813,0, 3 Series,2020,3,1001,0,145,50.4,2.0,32980
13814,2, Focus,2019,0,2676,0,145,64.2,2.0,17998
13815,2, Ka+,2018,1,5143,4,145,43.5,1.2,9995
13816,2, Kuga,2019,1,5900,0,145,47.9,2.0,21999
13817,0, X2,2019,0,123,4,145,34.0,2.0,34368
13818,4, Yaris,2017,1,18837,4,150,58.9,1.5,9998
13819,0, 1 Series,2015,1,48746,0,20,72.4,1.5,9000
13820,2, Focus,2017,1,14457,0,145,67.3,2.0,18490
13821,1, I10,2018,1,13678,4,145,60.1,1.0,7490
13822,2, Focus,2019,0,3541,0,145,74.3,1.5,23695
13823,2, Fiesta,2019,1,90,4,145,58.9,1.0,12600
13824,3, Q7,2018,0,15887,0,145,39.2,4.0,52990
13825,2, Grand C-MAX,2019,0,7000,0,145,51.4,1.5,16995
13826,2, EcoSport,2017,1,30994,4,160,44.8,1.5,8891
13827,2, Kuga,2016,1,33338,0,125,60.1,2.0,13699
13828,2, Fiesta,2017,1,14417,4,145,62.8,1.0,10750
13829,4, C-HR,2018,0,27450,2,135,74.3,1.8,17498
13830,3, A3,2015,1,59200,0,0,74.3,1.6,9695
13831,1, I30,2016,1,42310,0,20,72.4,1.6,9795
13832,3, A5,2019,0,11067,4,145,39.8,2.0,26100
13833,0, 3 Series,2014,3,49500,0,30,62.8,2.0,11470
13834,0, 3 Series,2019,0,5000,0,145,49.6,2.0,33995
13835,0, 3 Series,2018,0,20610,4,145,48.7,2.0,19940
13836,2, Galaxy,2010,1,92000,0,200,49.6,2.0,6995
13837,2, EcoSport,2019,0,3696,4,145,45.6,1.0,16800
13838,3, Q2,2019,1,11785,4,150,40.9,1.5,21892
13839,4, Yaris,2017,1,6000,4,145,58.9,1.5,9690
13840,3, A3,2019,3,14803,4,150,42.2,1.5,22000
13841,4, Yaris,2016,1,18505,4,30,55.0,1.3,9999
13842,2, B-MAX,2014,3,23521,4,160,44.1,1.6,6990
13843,3, Q5,2013,3,49600,0,260,41.5,3.0,21950
13844,2, Focus,2019,1,7876,4,150,49.6,1.0,17500
13845,3, Q2,2019,1,4846,4,145,43.5,1.5,24000
13846,0, 1 Series,2017,3,57796,0,150,67.3,2.0,15490
13847,4, Yaris,2017,0,22269,2,140,76.3,1.5,12495
13848,0, 2 Series,2019,0,123,0,145,49.6,2.0,24269
13849,0, 3 Series,2013,1,68578,0,30,61.4,2.0,8490
13850,2, Fiesta,2018,1,17056,4,150,65.7,1.0,10499
13851,2, Kuga,2016,1,36825,0,145,54.3,2.0,14000
13852,4, Auris,2014,1,75130,0,0,74.3,1.4,6498
13853,1, I30,2019,1,3010,4,145,41.5,1.4,14998
13854,3, Q3,2015,3,58549,4,145,47.9,1.4,14990
13855,3, Q3,2017,0,29110,0,160,50.4,2.0,19499
13856,3, Q3,2019,1,5662,0,145,42.8,2.0,24995
13857,1, I30,2011,0,59220,0,160,49.6,1.6,4395
13858,3, A5,2017,3,32065,0,145,65.7,2.0,20962
13859,2, Focus,2019,1,8933,4,150,60.1,1.0,15990
13860,2, Fiesta,2017,1,19189,4,125,54.3,1.2,7690
13861,1, I20,2019,1,11703,4,145,46.3,1.2,9485
13862,4, Aygo,2019,1,179,4,145,57.7,1.0,10995
13863,3, A3,2020,1,1500,0,145,55.4,2.0,26500
13864,2, Grand C-MAX,2017,0,18415,0,30,58.9,1.5,10999
13865,4, Aygo,2018,1,40138,4,150,68.9,1.0,7290
13866,2, S-MAX,2016,1,35487,0,125,56.5,2.0,13750
13867,0, X3,2011,0,69117,0,165,50.4,2.0,14000
13868,0, 1 Series,2016,1,24618,4,300,35.3,3.0,16990
13869,4, Yaris,2016,1,2700,4,30,58.0,1.3,8295
13870,0, 3 Series,2013,1,60863,0,125,57.6,2.0,8800
13871,2, Focus,2016,1,26550,4,20,60.1,1.0,9380
13872,2, Focus,2015,3,30000,4,165,44.8,1.6,7795
13873,3, TT,2017,1,14567,4,145,47.1,1.8,19252
13874,3, Q3,2017,0,14059,4,150,40.4,2.0,24790
13875,3, Q3,2020,3,4309,0,150,45.6,2.0,35500
13876,2, Fiesta,2015,1,28000,4,0,65.7,1.0,7688
13877,3, Q2,2019,1,100,0,145,49.6,1.6,23990
13878,0, 1 Series,2017,1,60281,0,20,70.6,1.5,10800
13879,1, I10,2016,1,11500,4,20,61.4,1.0,6995
13880,0, X1,2019,1,123,4,145,39.8,1.5,27440
13881,2, Focus,2014,1,34001,4,20,58.9,1.0,6990
13882,2, C-MAX,2018,1,2255,4,150,49.6,1.0,13698
13883,2, Fiesta,2018,1,27056,4,145,65.7,1.0,10600
13884,3, Q3,2019,0,6000,0,145,47.1,2.0,35990
13885,4, Prius,2019,0,3982,2,135,61.4,1.8,22990
13886,0, 1 Series,2019,1,3641,0,145,58.9,1.5,22999
13887,0, X1,2019,1,7000,4,150,51.4,1.5,22500
13888,0, 3 Series,2016,0,15659,2,0,148.7,2.0,16899
13889,4, Yaris,2018,1,25414,4,145,58.9,1.5,9995
13890,1, I10,2018,1,9209,4,145,57.6,1.2,8200
13891,0, Z4,2015,3,15768,4,330,30.1,3.0,22895
13892,2, Ka+,2017,1,21512,4,150,57.7,1.2,7691
13893,3, A4,2016,1,31000,0,30,64.2,2.0,15490
13894,4, PROACE VERSO,2019,0,50,0,145,38.7,2.0,27998
13895,0, 5 Series,2012,0,47185,0,125,57.6,2.0,11300
13896,4, Yaris,2019,1,12012,4,145,47.9,1.5,10990
13897,0, 4 Series,2017,0,23312,0,145,55.4,3.0,20999
13898,0, 3 Series,2015,0,42199,0,160,49.6,3.0,16559
13899,2, Kuga,2014,3,46196,0,205,45.6,2.0,9990
13900,0, 3 Series,2016,0,48947,2,0,134.5,2.0,17980
13901,0, X2,2019,1,5687,4,150,41.5,1.5,21998
13902,0, 1 Series,2019,3,7233,0,150,68.9,1.5,19812
13903,2, Focus,2019,1,10500,4,145,60.1,1.0,15440
13904,2, Kuga,2016,3,52051,0,145,52.3,2.0,12795
13905,4, Aygo,2019,1,4402,4,145,57.7,1.0,9495
13906,3, Q3,2015,3,49050,0,160,50.4,2.0,16490
13907,2, Fiesta,2017,1,12914,4,125,54.3,1.2,9499
13908,1, I30,2018,1,19496,4,150,39.8,2.0,21999
13909,2, S-MAX,2017,1,13406,0,145,56.5,2.0,17400
13910,3, A6,2019,0,1000,0,145,50.4,2.0,32098
13911,0, 1 Series,2015,1,37391,0,30,65.7,2.0,12800
13912,2, Fiesta,2017,1,28099,4,150,65.7,1.0,10500
13913,4, Yaris,2019,1,4988,4,145,47.9,1.5,10870
13914,3, A3,2015,0,63000,2,0,188.3,1.4,14000
13915,2, Grand C-MAX,2016,1,22824,0,30,64.2,1.5,9800
13916,0, 1 Series,2016,1,38936,0,20,72.4,1.5,10340
13917,2, Fiesta,2017,1,13106,4,145,47.9,1.6,14070
13918,4, Yaris,2019,1,3560,4,145,58.9,1.5,12490
13919,0, X1,2018,3,21336,4,150,44.8,2.0,23961
13920,3, Q2,2019,1,5000,0,145,49.6,1.6,21495
13921,4, Aygo,2019,0,2985,4,145,55.4,1.0,10950
13922,3, Q3,2019,3,6249,0,145,38.7,2.0,29444
13923,2, Edge,2018,0,23703,0,145,47.9,2.0,23795
13924,2, Focus,2016,1,23038,4,20,61.4,1.0,11100
13925,3, Q2,2019,0,6000,4,145,42.2,1.5,28355
13926,0, 7 Series,2019,0,339,4,145,34.5,3.0,47980
13927,1, I20,2016,1,43241,4,30,58.9,1.2,6999
13928,2, Kuga,2017,1,12862,0,145,60.1,2.0,17299
13929,2, Focus,2019,1,8288,4,145,58.9,1.0,15795
13930,3, RS6,2016,3,22500,4,325,29.4,4.0,49950
