배출년도,배출월,배출일,시군구명,배출량비율(%),배출횟수,배출횟수비율(%),세대수,남성인구,여성인구,외국인인구,배출량(kg)
2019,9,26,수원시권선구,2.77,23841,3.0,40756.0,602477,593597,0,34618.05
2019,9,26,성남시중원구,3.06,299,3.31,17581.0,467683,477058,0,390.9
2019,9,26,성남시분당구,3.32,363,3.46,17581.0,467683,477058,0,462.75
2019,9,26,부천시,2.8,10872,3.02,339790.0,414250,418968,25416,15670.85
2019,9,26,동두천시,2.81,4563,3.04,42938.0,47332,47580,3353,6885.45
2019,9,26,남양주시,2.95,11387,3.11,274459.0,348496,350830,7437,17649.4
2019,9,26,군포시,2.58,4120,2.91,108749.0,136269,138398,7010,5443.0
2019,9,26,구리시,2.39,7420,2.98,79547.0,99123,100472,1447,18967.35
2019,9,26,과천시,3.12,231,3.33,21387.0,28494,29549,183,245.3
2019,9,26,고양시,3.79,480,4.01,429931.0,519410,539930,12550,525.6
2019,9,27,화성시,2.68,48419,2.91,322141.0,416120,387132,40345,77598.244
2019,9,27,하남시,3.05,77,3.88,113972.0,135623,133916,2245,3951.0
2019,9,27,포천시,2.78,4379,3.08,69859.0,78418,70382,13014,6693.85
2019,9,27,평택시,2.8,4166,2.99,222726.0,261089,246532,23997,6716.55
2019,9,27,파주시,2.77,16555,3.06,191092.0,230236,223589,11346,24198.25
2019,9,27,이천시,2.73,7438,2.99,92250.0,111556,104669,7486,13587.95
2019,9,27,의정부시,2.72,4071,2.93,189958.0,222617,229229,4882,5995.6
2019,9,27,의왕시,3.36,5086,3.07,62058.0,79838,80073,1185,24899.55
2019,9,27,용인시,2.73,66816,2.95,403083.0,524635,530881,19015,97963.35
2019,9,27,오산시,2.82,15454,3.05,93221.0,115127,107854,9695,24007.9
2019,9,27,여주시,2.89,2347,3.0,49941.0,56334,54660,3567,4628.95
2019,9,27,양주시,2.78,11546,3.04,92237.0,112323,109256,7317,16767.7
2019,9,27,안양시,2.72,3416,2.86,223121.0,282458,288086,7405,5207.6
2019,9,27,시흥시,2.64,5885,2.91,191649.0,245091,223183,35076,8212.05
2019,9,27,수원시장안구,2.52,15300,2.83,497746.0,602477,593597,40756,21103.25
2019,9,27,수원시팔달구,2.64,7602,2.91,40756.0,602477,593597,0,10332.7
2019,9,27,수원시영통구,2.91,29052,2.96,40756.0,602477,593597,0,44264.8
2019,9,27,수원시권선구,2.74,23432,2.95,40756.0,602477,593597,0,34257.1
2019,9,27,성남시분당구,2.7,325,3.1,17581.0,467683,477058,0,376.05
2019,9,27,성남시중원구,2.6,262,2.9,17581.0,467683,477058,0,331.85
2019,9,27,부천시,2.68,10696,2.97,339790.0,414250,418968,25416,15027.65
2019,9,27,동두천시,2.84,4605,3.06,42938.0,47332,47580,3353,6952.35
2019,9,27,남양주시,2.74,10872,2.97,274459.0,348496,350830,7437,16403.65
2019,9,27,군포시,2.63,4055,2.87,108749.0,136269,138398,7010,5552.35
2019,9,27,구리시,3.36,7618,3.06,79547.0,99123,100472,1447,26658.45
2019,9,27,과천시,2.9,225,3.24,21387.0,28494,29549,183,227.85
2019,9,27,고양시,2.69,339,2.83,429931.0,519410,539930,12550,373.25
2019,9,28,화성시,2.98,49967,3.0,322141.0,416120,387132,40345,86174.8
2019,9,28,하남시,1.77,51,2.57,113972.0,135623,133916,2245,2296.5
2019,9,28,포천시,3.12,4479,3.15,69859.0,78418,70382,13014,7528.45
2019,9,28,평택시,3.03,4334,3.11,222726.0,261089,246532,23997,7266.0
2019,9,28,파주시,2.96,16453,3.04,191092.0,230236,223589,11346,25815.8
2019,9,28,이천시,3.06,7606,3.05,92250.0,111556,104669,7486,15211.8
2019,9,28,의정부시,2.93,4211,3.03,189958.0,222617,229229,4882,6468.0
2019,9,28,의왕시,2.64,5050,3.05,62058.0,79838,80073,1185,19569.549
2019,9,28,용인시,3.1,69959,3.09,403083.0,524635,530881,19015,111275.3
2019,9,28,오산시,3.01,15726,3.1,93221.0,115127,107854,9695,25627.95
2019,9,28,여주시,3.09,2455,3.13,49941.0,56334,54660,3567,4948.15
2019,9,28,양주시,3.14,12092,3.18,92237.0,112323,109256,7317,18930.35
2019,9,28,안양시,3.04,3631,3.04,223121.0,282458,288086,7405,5822.95
2019,9,28,시흥시,3.01,6066,2.99,191649.0,245091,223183,35076,9367.3
2019,9,28,수원시영통구,2.99,30285,3.09,40756.0,602477,593597,0,45479.3
2019,9,28,수원시권선구,2.95,24029,3.02,40756.0,602477,593597,0,36810.1
2019,9,28,수원시장안구,2.93,15920,2.94,497746.0,602477,593597,40756,24538.7
2019,9,28,수원시팔달구,3.01,8112,3.1,40756.0,602477,593597,0,11770.25
2019,9,28,성남시중원구,3.14,303,3.36,17581.0,467683,477058,0,401.55
2019,9,28,성남시분당구,2.73,321,3.06,17581.0,467683,477058,0,380.8
2019,9,28,부천시,3.02,11027,3.07,339790.0,414250,418968,25416,16898.5
2019,9,28,동두천시,2.96,4551,3.03,42938.0,47332,47580,3353,7250.85
2019,9,28,남양주시,2.99,11079,3.02,274459.0,348496,350830,7437,17928.6
2019,9,28,군포시,3.1,4451,3.15,108749.0,136269,138398,7010,6541.9
2019,9,28,구리시,2.42,7330,2.94,79547.0,99123,100472,1447,19261.95
2019,9,28,과천시,2.79,218,3.14,21387.0,28494,29549,183,219.6
2019,9,28,고양시,3.13,374,3.12,429931.0,519410,539930,12550,433.4
2019,9,29,화성시,4.23,68388,4.11,322141.0,416120,387132,40345,122259.085
2019,9,29,하남시,3.6,50,2.52,113972.0,135623,133916,2245,4654.0
2019,9,29,포천시,3.77,5133,3.61,69859.0,78418,70382,13014,9087.85
2019,9,29,평택시,3.84,5151,3.7,222726.0,261089,246532,23997,9224.45
2019,9,29,파주시,3.54,18636,3.44,191092.0,230236,223589,11346,30888.25
2019,9,29,이천시,3.93,9356,3.76,92250.0,111556,104669,7486,19551.25
2019,9,29,의정부시,4.02,5292,3.8,189958.0,222617,229229,4882,8865.95
2019,9,29,의왕시,1.23,6000,3.62,62058.0,79838,80073,1185,9125.4
2019,9,29,용인시,3.95,86073,3.81,403083.0,524635,530881,19015,141668.55
2019,9,29,오산시,3.98,19603,3.86,93221.0,115127,107854,9695,33875.25
2019,9,29,여주시,4.1,3026,3.86,49941.0,56334,54660,3567,6574.8
2019,9,29,양주시,3.72,13662,3.59,92237.0,112323,109256,7317,22465.7
2019,9,29,안양시,4.39,5344,4.47,223121.0,282458,288086,7405,8400.2
2019,9,29,시흥시,4.2,8184,4.04,191649.0,245091,223183,35076,13063.8
2019,9,29,수원시권선구,3.93,30360,3.82,40756.0,602477,593597,0,49104.7
2019,9,29,수원시장안구,3.93,20422,3.78,497746.0,602477,593597,40756,32896.4
2019,9,29,수원시팔달구,3.65,9216,3.52,40756.0,602477,593597,0,14280.6
2019,9,29,수원시영통구,3.87,37073,3.78,40756.0,602477,593597,0,58948.85
2019,9,29,성남시중원구,3.64,314,3.48,17581.0,467683,477058,0,465.4
2019,9,29,성남시분당구,3.52,378,3.6,17581.0,467683,477058,0,490.1
2019,9,29,부천시,3.9,13695,3.81,339790.0,414250,418968,25416,21859.35
2019,9,29,동두천시,3.65,5274,3.51,42938.0,47332,47580,3353,8931.45
2019,9,29,남양주시,3.96,14335,3.91,274459.0,348496,350830,7437,23733.0
2019,9,29,군포시,3.83,5315,3.76,108749.0,136269,138398,7010,8086.45
2019,9,29,구리시,1.81,9075,3.64,79547.0,99123,100472,1447,14387.3
2019,9,29,과천시,3.71,274,3.95,21387.0,28494,29549,183,291.45
2019,9,29,고양시,3.32,416,3.47,429931.0,519410,539930,12550,459.2
2019,9,30,화성시,3.32,56312,3.38,322141.0,416120,387132,40345,96042.001
2019,9,30,하남시,4.99,90,4.53,113972.0,135623,133916,2245,6453.0
2019,9,30,포천시,3.19,4691,3.3,69859.0,78418,70382,13014,7674.95
2019,9,30,평택시,3.08,4481,3.22,222726.0,261089,246532,23997,7389.7
2019,9,30,파주시,3.28,18128,3.35,191092.0,230236,223589,11346,28622.2
2019,9,30,이천시,3.32,8324,3.34,92250.0,111556,104669,7486,16508.9
2019,9,30,의정부시,3.39,4752,3.42,189958.0,222617,229229,4882,7481.15
2019,9,30,의왕시,5.25,5518,3.33,62058.0,79838,80073,1185,38958.25
2019,9,30,용인시,3.33,76579,3.39,403083.0,524635,530881,19015,119513.45
2019,9,30,오산시,3.22,16730,3.3,93221.0,115127,107854,9695,27367.55
2019,9,30,여주시,3.15,2513,3.21,49941.0,56334,54660,3567,5054.3
2019,9,30,양주시,3.17,12492,3.29,92237.0,112323,109256,7317,19139.4
2019,9,30,안양시,2.72,3509,2.94,223121.0,282458,288086,7405,5197.65
2019,9,30,시흥시,3.29,6723,3.32,191649.0,245091,223183,35076,10231.8
2019,9,30,수원시영통구,3.82,34419,3.51,40756.0,602477,593597,0,58102.65
2019,9,30,수원시팔달구,3.26,8876,3.39,40756.0,602477,593597,0,12751.8
2019,9,30,수원시장안구,3.15,17344,3.21,497746.0,602477,593597,40756,26348.3
2019,9,30,수원시권선구,3.15,25743,3.24,40756.0,602477,593597,0,39321.65
2019,9,30,성남시중원구,3.23,315,3.49,17581.0,467683,477058,0,412.4
2019,9,30,성남시분당구,3.63,388,3.7,17581.0,467683,477058,0,506.1
2019,9,30,부천시,3.23,11967,3.33,339790.0,414250,418968,25416,18081.365
2019,9,30,동두천시,3.16,4918,3.27,42938.0,47332,47580,3353,7732.4
2019,9,30,남양주시,3.12,11861,3.24,274459.0,348496,350830,7437,18701.449
2019,9,30,군포시,3.25,4791,3.39,108749.0,136269,138398,7010,6861.75
2019,9,30,구리시,4.91,8498,3.41,79547.0,99123,100472,1447,38972.2
2019,9,30,과천시,3.14,230,3.31,21387.0,28494,29549,183,246.4
2019,9,30,고양시,3.24,387,3.23,429931.0,519410,539930,12550,448.35
2019,10,1,화성시,3.15,51607,3.34,324338.0,418590,389393,40821,84415.002
2019,10,1,하남시,2.69,58,2.9,114571.0,136052,134443,2260,3095.5
2019,10,1,포천시,3.26,4542,3.54,69970.0,78446,70305,13155,7108.2
2019,10,1,평택시,3.26,4419,3.45,223881.0,262086,247443,24190,7198.45
2019,10,1,파주시,3.35,17777,3.58,191502.0,230435,223620,11489,26351.55
2019,10,1,이천시,3.25,7630,3.41,92429.0,111621,104711,7610,14559.85
2019,10,1,의정부시,3.1,4259,3.32,190299.0,222605,229236,4913,6243.5
2019,10,1,의왕시,2.73,5025,3.36,62043.0,79833,80190,1185,19032.4
2019,10,1,용인시,3.26,72473,3.48,404484.0,525254,531832,19312,107600.798
2019,10,1,오산시,3.18,16186,3.43,93866.0,115730,108383,9840,24919.75
2019,10,1,여주시,3.19,2415,3.43,50228.0,56391,54669,3609,4579.65
2019,10,1,양주시,3.26,12071,3.48,92589.0,112495,109455,7428,17816.5
2019,10,1,안양시,3.01,3424,3.17,223038.0,282129,287623,7472,5085.3
2019,10,1,시흥시,3.09,6485,3.28,192885.0,246360,224399,35205,9409.3
2019,10,1,수원시팔달구,3.27,8224,3.47,41557.0,601900,593304,0,11364.0
2019,10,1,수원시영통구,3.11,30944,3.4,41557.0,601900,593304,0,44041.0
2019,10,1,수원시장안구,3.13,16549,3.35,497888.0,601900,593304,41557,23710.1
2019,10,1,수원시권선구,3.32,25654,3.53,41557.0,601900,593304,0,37373.75
2019,10,1,성남시분당구,3.6,371,3.77,17931.0,467031,476554,0,459.4
2019,10,1,성남시중원구,2.84,277,3.3,17931.0,467031,476554,0,332.65
2019,10,1,부천시,3.23,11365,3.45,339817.0,413450,418251,25603,16231.4
2019,10,1,동두천시,3.32,4754,3.51,43002.0,47335,47606,3385,7216.8
2019,10,1,남양주시,3.12,11326,3.34,275474.0,349141,351457,7518,17181.9
2019,10,1,군포시,3.2,4514,3.45,109182.0,136439,138690,7060,6090.55
2019,10,1,구리시,3.72,7723,3.43,79515.0,98926,100313,1481,26964.2
2019,10,1,과천시,3.65,233,3.54,21372.0,28482,29515,182,270.05
2019,10,1,고양시,2.65,337,2.89,431475.0,520659,541270,12592,344.65
2019,10,2,화성시,2.35,38537,2.5,324338.0,418590,389393,40821,62824.353
2019,10,2,하남시,3.3,74,3.7,114571.0,136052,134443,2260,3786.0
2019,10,2,포천시,2.39,3479,2.71,69970.0,78446,70305,13155,5225.4
2019,10,2,평택시,2.22,3090,2.41,223881.0,262086,247443,24190,4907.0
2019,10,2,파주시,2.76,14868,3.0,191502.0,230435,223620,11489,21728.0
2019,10,2,이천시,2.23,5441,2.43,92429.0,111621,104711,7610,9972.15
2019,10,2,의정부시,2.53,3406,2.66,190299.0,222605,229236,4913,5090.4
2019,10,2,의왕시,2.68,3967,2.65,62043.0,79833,80190,1185,18725.25
2019,10,2,용인시,2.46,54525,2.62,404484.0,525254,531832,19312,80960.8
2019,10,2,오산시,2.52,12650,2.68,93866.0,115730,108383,9840,19693.45
2019,10,2,여주시,2.43,1776,2.52,50228.0,56391,54669,3609,3482.2
2019,10,2,양주시,2.57,9707,2.8,92589.0,112495,109455,7428,14043.65
2019,10,2,안양시,2.53,2822,2.61,223038.0,282129,287623,7472,4279.85
2019,10,2,시흥시,2.59,5323,2.69,192885.0,246360,224399,35205,7877.75
2019,10,2,수원시권선구,2.48,19352,2.66,41557.0,601900,593304,0,27906.7
2019,10,2,수원시장안구,2.53,13636,2.76,497888.0,601900,593304,41557,19152.75
2019,10,2,수원시팔달구,2.56,6489,2.74,41557.0,601900,593304,0,8892.7
2019,10,2,수원시영통구,2.84,24132,2.66,41557.0,601900,593304,0,40248.3
2019,10,2,성남시중원구,2.61,247,2.94,17931.0,467031,476554,0,305.5
2019,10,2,성남시분당구,2.45,253,2.57,17931.0,467031,476554,0,312.2
2019,10,2,부천시,2.63,9198,2.79,339817.0,413450,418251,25603,13234.9
2019,10,2,동두천시,2.61,3874,2.86,43002.0,47335,47606,3385,5683.15
2019,10,2,남양주시,2.53,9186,2.71,275474.0,349141,351457,7518,13960.8
2019,10,2,군포시,2.61,3671,2.81,109182.0,136439,138690,7060,4969.25
2019,10,2,구리시,3.27,6353,2.82,79515.0,98926,100313,1481,23702.4
2019,10,2,과천시,2.48,179,2.72,21372.0,28482,29515,182,183.8
2019,10,2,고양시,2.6,327,2.8,431475.0,520659,541270,12592,337.45
2019,10,3,화성시,4.18,64545,4.18,324338.0,418590,389393,40821,112026.923
2019,10,3,하남시,1.81,46,2.3,114571.0,136052,134443,2260,2081.0
2019,10,3,포천시,3.99,5069,3.95,69970.0,78446,70305,13155,8707.35
2019,10,3,평택시,4.14,5170,4.04,223881.0,262086,247443,24190,9159.7
2019,10,3,파주시,3.83,18762,3.78,191502.0,230435,223620,11489,30172.05
2019,10,3,이천시,4.42,9546,4.26,92429.0,111621,104711,7610,19761.75
2019,10,3,의정부시,4.18,5415,4.22,190299.0,222605,229236,4913,8398.049
2019,10,3,의왕시,2.9,6027,4.03,62043.0,79833,80190,1185,20247.85
2019,10,3,용인시,4.12,84486,4.05,404484.0,525254,531832,19312,135813.0
2019,10,3,오산시,3.85,17818,3.78,93866.0,115730,108383,9840,30149.5
2019,10,3,여주시,4.43,2974,4.22,50228.0,56391,54669,3609,6354.6
2019,10,3,양주시,3.88,13539,3.9,92589.0,112495,109455,7428,21206.1
2019,10,3,안양시,4.09,4297,3.97,223038.0,282129,287623,7472,6922.05
2019,10,3,시흥시,4.1,8163,4.13,192885.0,246360,224399,35205,12500.05
2019,10,3,수원시팔달구,3.96,9288,3.92,41557.0,601900,593304,0,13765.95
2019,10,3,수원시영통구,3.9,36411,4.01,41557.0,601900,593304,0,55218.55
2019,10,3,수원시권선구,4.06,28902,3.98,41557.0,601900,593304,0,45685.75
2019,10,3,수원시장안구,4.2,20294,4.11,497888.0,601900,593304,41557,31781.4
2019,10,3,성남시분당구,4.27,377,3.83,17931.0,467031,476554,0,543.9
2019,10,3,성남시중원구,4.16,340,4.05,17931.0,467031,476554,0,486.9
2019,10,3,부천시,4.05,13203,4.01,339817.0,413450,418251,25603,20354.05
2019,10,3,동두천시,4.09,5329,3.94,43002.0,47335,47606,3385,8904.15
2019,10,3,남양주시,4.16,14005,4.13,275474.0,349141,351457,7518,22927.0
2019,10,3,군포시,4.01,5157,3.94,109182.0,136439,138690,7060,7616.35
2019,10,3,구리시,1.82,8670,3.85,79515.0,98926,100313,1481,13206.85
2019,10,3,과천시,3.84,266,4.04,21372.0,28482,29515,182,284.1
2019,10,3,고양시,4.07,506,4.33,431475.0,520659,541270,12592,529.15
2019,10,4,화성시,3.27,51594,3.34,324338.0,418590,389393,40821,87444.755
2019,10,4,하남시,4.18,76,3.8,114571.0,136052,134443,2260,4805.5
2019,10,4,포천시,3.37,4487,3.5,69970.0,78446,70305,13155,7359.1
2019,10,4,평택시,3.33,4444,3.47,223881.0,262086,247443,24190,7353.5
2019,10,4,파주시,3.37,17366,3.5,191502.0,230435,223620,11489,26511.95
2019,10,4,이천시,3.61,8065,3.6,92429.0,111621,104711,7610,16173.65
2019,10,4,의정부시,3.24,4316,3.37,190299.0,222605,229236,4913,6524.8
2019,10,4,의왕시,3.86,5303,3.55,62043.0,79833,80190,1185,26973.8
2019,10,4,용인시,3.3,70290,3.37,404484.0,525254,531832,19312,108911.65
2019,10,4,오산시,3.41,16395,3.48,93866.0,115730,108383,9840,26654.2
2019,10,4,여주시,3.45,2521,3.58,50228.0,56391,54669,3609,4953.45
2019,10,4,양주시,3.41,12149,3.5,92589.0,112495,109455,7428,18602.6
2019,10,4,안양시,3.33,3659,3.38,223038.0,282129,287623,7472,5635.35
2019,10,4,시흥시,3.25,6648,3.36,192885.0,246360,224399,35205,9915.75
2019,10,4,수원시권선구,3.33,24855,3.42,41557.0,601900,593304,0,37497.5
2019,10,4,수원시장안구,3.19,16513,3.34,497888.0,601900,593304,41557,24130.75
2019,10,4,수원시영통구,3.4,30667,3.37,41557.0,601900,593304,0,48186.45
2019,10,4,수원시팔달구,3.29,8023,3.39,41557.0,601900,593304,0,11452.05
2019,10,4,성남시분당구,3.48,342,3.47,17931.0,467031,476554,0,443.95
2019,10,4,성남시중원구,3.27,299,3.56,17931.0,467031,476554,0,382.8
2019,10,4,부천시,3.4,11422,3.47,339817.0,413450,418251,25603,17065.2
2019,10,4,동두천시,3.41,4799,3.54,43002.0,47335,47606,3385,7428.0
2019,10,4,남양주시,3.31,11439,3.37,275474.0,349141,351457,7518,18254.35
2019,10,4,군포시,3.31,4458,3.41,109182.0,136439,138690,7060,6295.75
2019,10,4,구리시,4.21,8097,3.6,79515.0,98926,100313,1481,30582.05
2019,10,4,과천시,3.52,225,3.42,21372.0,28482,29515,182,260.15
2019,10,4,고양시,3.17,374,3.2,431475.0,520659,541270,12592,411.65
2019,10,5,화성시,3.11,48121,3.12,324338.0,418590,389393,40821,83163.412
2019,10,5,하남시,2.55,58,2.9,114571.0,136052,134443,2260,2926.5
2019,10,5,포천시,3.16,4179,3.26,69970.0,78446,70305,13155,6901.0
2019,10,5,평택시,3.27,4180,3.26,223881.0,262086,247443,24190,7218.15
2019,10,5,파주시,3.15,15723,3.17,191502.0,230435,223620,11489,24836.8
2019,10,5,이천시,3.25,7305,3.26,92429.0,111621,104711,7610,14552.15
2019,10,5,의정부시,3.09,4009,3.13,190299.0,222605,229236,4913,6207.9
2019,10,5,의왕시,2.89,4687,3.14,62043.0,79833,80190,1185,20194.5
2019,10,5,용인시,3.2,66400,3.19,404484.0,525254,531832,19312,105449.85
2019,10,5,오산시,3.18,14992,3.18,93866.0,115730,108383,9840,24913.5
2019,10,5,여주시,3.3,2399,3.4,50228.0,56391,54669,3609,4729.1
2019,10,5,양주시,3.16,11118,3.21,92589.0,112495,109455,7428,17249.35
2019,10,5,안양시,3.15,3376,3.12,223038.0,282129,287623,7472,5326.05
2019,10,5,시흥시,3.07,6111,3.09,192885.0,246360,224399,35205,9340.849
2019,10,5,수원시장안구,3.05,15260,3.09,497888.0,601900,593304,41557,23069.9
2019,10,5,수원시팔달구,3.16,7608,3.21,41557.0,601900,593304,0,10997.5
2019,10,5,수원시권선구,3.16,23216,3.2,41557.0,601900,593304,0,35480.85
2019,10,5,수원시영통구,3.06,28742,3.16,41557.0,601900,593304,0,43359.9
2019,10,5,성남시분당구,3.55,309,3.14,17931.0,467031,476554,0,452.25
2019,10,5,성남시중원구,3.4,278,3.31,17931.0,467031,476554,0,398.5
2019,10,5,부천시,3.17,10378,3.15,339817.0,413450,418251,25603,15935.7
2019,10,5,동두천시,3.12,4355,3.22,43002.0,47335,47606,3385,6787.9
2019,10,5,남양주시,3.01,10408,3.07,275474.0,349141,351457,7518,16615.2
2019,10,5,군포시,3.32,4275,3.27,109182.0,136439,138690,7060,6320.9
2019,10,5,구리시,3.39,7022,3.12,79515.0,98926,100313,1481,24612.5
2019,10,5,과천시,3.32,218,3.31,21372.0,28482,29515,182,245.8
2019,10,5,고양시,3.41,400,3.42,431475.0,520659,541270,12592,442.5
2019,10,6,화성시,4.31,65151,4.22,324338.0,418590,389393,40821,115284.372
2019,10,6,하남시,4.31,56,2.8,114571.0,136052,134443,2260,4953.0
2019,10,6,포천시,3.92,4841,3.77,69970.0,78446,70305,13155,8547.6
2019,10,6,평택시,4.14,5083,3.97,223881.0,262086,247443,24190,9142.1
2019,10,6,파주시,3.84,18260,3.68,191502.0,230435,223620,11489,30220.2
2019,10,6,이천시,4.1,8960,4.0,92429.0,111621,104711,7610,18342.05
2019,10,6,의정부시,4.08,5113,3.99,190299.0,222605,229236,4913,8199.35
2019,10,6,의왕시,1.22,5542,3.71,62043.0,79833,80190,1185,8531.1
2019,10,6,용인시,4.05,82107,3.94,404484.0,525254,531832,19312,133499.25
2019,10,6,오산시,4.13,18846,4.0,93866.0,115730,108383,9840,32343.35
2019,10,6,여주시,4.19,2891,4.1,50228.0,56391,54669,3609,6014.65
2019,10,6,양주시,4.06,13395,3.86,92589.0,112495,109455,7428,22179.499
2019,10,6,안양시,4.74,5226,4.83,223038.0,282129,287623,7472,8014.2
2019,10,6,시흥시,4.14,8079,4.08,192885.0,246360,224399,35205,12600.0
2019,10,6,수원시영통구,3.83,34715,3.82,41557.0,601900,593304,0,54210.55
2019,10,6,수원시장안구,4.12,19656,3.98,497888.0,601900,593304,41557,31224.65
2019,10,6,수원시권선구,4.16,29129,4.01,41557.0,601900,593304,0,46802.95
2019,10,6,수원시팔달구,3.89,8724,3.68,41557.0,601900,593304,0,13526.8
2019,10,6,성남시분당구,3.38,328,3.33,17931.0,467031,476554,0,431.25
2019,10,6,성남시중원구,3.62,291,3.46,17931.0,467031,476554,0,423.7
2019,10,6,부천시,4.13,13167,4.0,339817.0,413450,418251,25603,20764.95
2019,10,6,동두천시,3.95,5132,3.79,43002.0,47335,47606,3385,8601.95
2019,10,6,남양주시,4.13,13827,4.08,275474.0,349141,351457,7518,22757.25
2019,10,6,군포시,4.05,5018,3.84,109182.0,136439,138690,7060,7703.3
2019,10,6,구리시,1.87,8755,3.89,79515.0,98926,100313,1481,13601.45
2019,10,6,과천시,4.11,260,3.95,21372.0,28482,29515,182,304.1
2019,10,6,고양시,3.45,396,3.39,431475.0,520659,541270,12592,448.65
2019,10,7,화성시,2.84,42607,2.76,324338.0,418590,389393,40821,75966.144
2019,10,7,하남시,4.74,89,4.45,114571.0,136052,134443,2260,5442.0
2019,10,7,포천시,2.93,3707,2.89,69970.0,78446,70305,13155,6401.9
2019,10,7,평택시,2.83,3550,2.77,223881.0,262086,247443,24190,6265.4
2019,10,7,파주시,3.12,15024,3.03,191502.0,230435,223620,11489,24595.2
2019,10,7,이천시,2.79,6163,2.75,92429.0,111621,104711,7610,12465.8
2019,10,7,의정부시,3.15,3965,3.09,190299.0,222605,229236,4913,6334.6
2019,10,7,의왕시,5.28,4592,3.07,62043.0,79833,80190,1185,36863.95
2019,10,7,용인시,2.9,58528,2.81,404484.0,525254,531832,19312,95751.0
2019,10,7,오산시,2.75,12658,2.68,93866.0,115730,108383,9840,21511.65
2019,10,7,여주시,2.8,2018,2.86,50228.0,56391,54669,3609,4023.3
2019,10,7,양주시,2.97,10137,2.92,92589.0,112495,109455,7428,16213.85
2019,10,7,안양시,2.48,2685,2.48,223038.0,282129,287623,7472,4199.25
2019,10,7,시흥시,2.87,5555,2.81,192885.0,246360,224399,35205,8740.3
2019,10,7,수원시권선구,2.84,19956,2.75,41557.0,601900,593304,0,31906.05
2019,10,7,수원시장안구,2.84,13579,2.75,497888.0,601900,593304,41557,21535.15
2019,10,7,수원시팔달구,2.92,6830,2.88,41557.0,601900,593304,0,10178.8
2019,10,7,수원시영통구,3.01,26926,2.96,41557.0,601900,593304,0,42671.55
2019,10,7,성남시분당구,3.13,309,3.14,17931.0,467031,476554,0,399.5
2019,10,7,성남시중원구,2.96,234,2.79,17931.0,467031,476554,0,346.55
2019,10,7,부천시,3.15,9995,3.04,339817.0,413450,418251,25603,15805.85
2019,10,7,동두천시,2.87,3846,2.84,43002.0,47335,47606,3385,6242.8
2019,10,7,남양주시,2.93,9679,2.85,275474.0,349141,351457,7518,16175.249
2019,10,7,군포시,3.05,3877,2.96,109182.0,136439,138690,7060,5807.25
2019,10,7,구리시,5.11,7026,3.12,79515.0,98926,100313,1481,37077.65
2019,10,7,과천시,3.08,200,3.04,21372.0,28482,29515,182,228.25
2019,10,7,고양시,3.23,357,3.06,431475.0,520659,541270,12592,419.4
2019,10,8,화성시,3.11,49007,3.17,324338.0,418590,389393,40821,83312.32
2019,10,8,하남시,2.41,55,2.75,114571.0,136052,134443,2260,2767.5
2019,10,8,포천시,3.19,4274,3.33,69970.0,78446,70305,13155,6954.05
2019,10,8,평택시,3.17,4215,3.29,223881.0,262086,247443,24190,7008.2
2019,10,8,파주시,3.16,16679,3.36,191502.0,230435,223620,11489,24870.3
2019,10,8,이천시,3.2,7424,3.31,92429.0,111621,104711,7610,14320.1
2019,10,8,의정부시,3.01,3969,3.1,190299.0,222605,229236,4913,6047.1
2019,10,8,의왕시,3.03,4874,3.26,62043.0,79833,80190,1185,21133.15
2019,10,8,용인시,3.29,70191,3.37,404484.0,525254,531832,19312,108578.35
2019,10,8,오산시,3.31,15936,3.38,93866.0,115730,108383,9840,25910.5
2019,10,8,여주시,3.13,2266,3.22,50228.0,56391,54669,3609,4497.95
2019,10,8,양주시,3.19,11436,3.3,92589.0,112495,109455,7428,17388.85
2019,10,8,안양시,2.91,3230,2.99,223038.0,282129,287623,7472,4914.95
2019,10,8,시흥시,3.07,6206,3.14,192885.0,246360,224399,35205,9343.799
2019,10,8,수원시팔달구,3.3,7909,3.34,41557.0,601900,593304,0,11487.5
2019,10,8,수원시영통구,3.1,29615,3.26,41557.0,601900,593304,0,43948.2
2019,10,8,수원시장안구,3.12,15642,3.16,497888.0,601900,593304,41557,23646.55
2019,10,8,수원시권선구,3.27,24300,3.34,41557.0,601900,593304,0,36809.5
2019,10,8,성남시중원구,2.93,281,3.34,17931.0,467031,476554,0,343.5
2019,10,8,성남시분당구,3.62,361,3.67,17931.0,467031,476554,0,461.3
2019,10,8,부천시,3.04,10387,3.15,339817.0,413450,418251,25603,15287.45
2019,10,8,동두천시,3.18,4507,3.33,43002.0,47335,47606,3385,6921.9
2019,10,8,남양주시,3.03,10479,3.09,275474.0,349141,351457,7518,16708.8
2019,10,8,군포시,3.0,4112,3.14,109182.0,136439,138690,7060,5700.7
2019,10,8,구리시,3.59,7223,3.21,79515.0,98926,100313,1481,26050.6
2019,10,8,과천시,3.33,220,3.34,21372.0,28482,29515,182,246.4
2019,10,8,고양시,1.91,223,1.91,431475.0,520659,541270,12592,248.2
2019,10,9,화성시,3.48,54014,3.5,324338.0,418590,389393,40821,93171.801
2019,10,9,하남시,2.93,69,3.45,114571.0,136052,134443,2260,3366.5
2019,10,9,포천시,3.32,4198,3.27,69970.0,78446,70305,13155,7256.95
